Page ID,Title,URL,Provincie,ADRESSE,API_STATUS,QUERY_USED,ERROR_MESSAGE,LAT,LNG,GEO_STATUS,GEO_ERROR
167,Kasteel miranda,https://kastelenbelgie.be/nl/kasteel-miranda-celles/,Namen,"Namen, België",OK,"Kasteel miranda, Namen, België",,50.46493340000001,4.864973099999999,OK,
166,Kasteel van veulen,https://kastelenbelgie.be/nl/kasteel-van-veulen-veulen/,Namen,"Kasteelstraat, 3870 Heers, België",OK,"Kasteel van veulen, Namen, België",,50.7698903,5.3602246,OK,
165,Kasteel van nieuwenhoven,https://kastelenbelgie.be/nl/kasteel-van-nieuwenhoven-te-sint-truiden/,Limburg,"Engelbamp 55, 3800 Sint-Truiden, België",OK,"Kasteel van nieuwenhoven, Limburg, België",,50.8564911,5.2090263,OK,
164,Kasteel van altena,https://kastelenbelgie.be/nl/kasteel-van-altena-kontich/,Oost-Vlaanderen,"9500 Geraardsbergen, België",OK,"Kasteel van altena, Oost-Vlaanderen, België",,50.7705978,3.8871336,OK,
163,Kasteel scheldevelde,https://kastelenbelgie.be/nl/kasteel-scheldevelde-de-pinte/,Oost-Vlaanderen,"Kasteel Scheldevelde, Scheldeveldestraat, 9840 Nazareth-De Pinte, België",OK,"Kasteel scheldevelde, Oost-Vlaanderen, België",,50.9935669,3.663743,OK,
162,Kasteel nieuwland,https://kastelenbelgie.be/nl/kasteel-nieuwland-te-aarschot/,Oost-Vlaanderen,"Beemdenstraat 61, 3200 Aarschot, België",OK,"Kasteel nieuwland, Oost-Vlaanderen, België",,50.9780783,4.7945547,OK,
161,Kasteel van rivieren,https://kastelenbelgie.be/nl/kasteel-van-rivieren-te-aarschot/,Vlaams-Brabant,"Begijnendijksesteenweg 221, 3200 Aarschot, België",OK,"Kasteel van rivieren, Vlaams-Brabant, België",,50.9787273,4.7839442,OK,
160,Kasteel cantecroy,https://kastelenbelgie.be/nl/kasteel-cantecroy-mortsel/,Antwerpen,"Cantecroylaan 30, 2640 Mortsel, België",OK,"Kasteel cantecroy, Antwerpen, België",,51.17659750000001,4.4627664,OK,
159,Kasteel van wideux,https://kastelenbelgie.be/nl/kasteel-van-wideux-hasselt/,Luik,"Wideuxdreef 2, 3500 Hasselt, België",OK,"Kasteel van wideux, Luik, België",,50.90853569999999,5.281623,OK,
158,Kasteel van mombeek,https://kastelenbelgie.be/nl/kasteel-van-mombeek-hasselt/,Luik,"Mombeekdreef 98, 3500 Hasselt, België",OK,"Kasteel van mombeek, Luik, België",,50.8875317,5.366553199999999,OK,
157,Kasteel bayard,https://kastelenbelgie.be/nl/kasteel-bayard-dhuy/,Namen,"Namen, België",OK,"Kasteel bayard, Namen, België",,50.46493340000001,4.864973099999999,OK,
156,Kasteel le fy,https://kastelenbelgie.be/nl/kasteel-le-fy-esneux/,Namen,"Namen, België",OK,"Kasteel le fy, Namen, België",,50.46493340000001,4.864973099999999,OK,
155,Kasteel van Attre,https://kastelenbelgie.be/nl/kasteel-van-attre-attre/,Henegouwen,"Av. du Château 8, 7941 Brugelette, België",OK,"Kasteel van Attre, Henegouwen, België",,50.60817249999999,3.841874,OK,
154,Kasteel van corroy le chateau,https://kastelenbelgie.be/nl/kasteel-van-corroy-le-chateau-corroy-le-chateau/,Namen,"Rue du Château de Corroy 4, 5032 Gembloux, België",OK,"Kasteel van corroy le chateau, Namen, België",,50.5329233,4.6563546,OK,
153,Kasteel des cailloux,https://kastelenbelgie.be/nl/kasteel-des-cailloux-geldenaken/,Waals-Brabant,"Rue des Cailloux, 1330 Rixensart, België",OK,"Kasteel des cailloux, Waals-Brabant, België",,50.7109987,4.5117042,OK,
152,Kasteel van moriensart,https://kastelenbelgie.be/nl/kasteel-van-moriensart-ceroux-mousty/,Waals-Brabant,"Rue de Moriensart 9, 1341 Ottignies-Louvain-la-Neuve, België",OK,"Kasteel van moriensart, Waals-Brabant, België",,50.666357,4.5068138,OK,
151,Kasteel rose,https://kastelenbelgie.be/nl/kasteel-rose-orp-le-petit/,Waals-Brabant,"1350 Orp-Jauche, België",OK,"Kasteel rose, Waals-Brabant, België",,50.68298,4.9547,OK,
150,Kasteel van sombreffe,https://kastelenbelgie.be/nl/kasteel-van-sombreffe-sombreffe/,Waals-Brabant,"Rue du Château 1, 5140 Sombreffe, België",OK,"Kasteel van sombreffe, Waals-Brabant, België",,50.5310176,4.5962855,OK,
149,Kasteel van rond,https://kastelenbelgie.be/nl/kasteel-van-rond-chene-esneux/,Namen,"Rue du Château 8, 5580 Rochefort, België",OK,"Kasteel van rond, Namen, België",,50.1156176,5.0923384,OK,
148,Chateau de Prelle,https://kastelenbelgie.be/nl/chateau-de-prelle-manage/,Luik,"Luik, België",OK,"Chateau de Prelle, Luik, België",,50.6402286,5.5689372,OK,
147,Kasteel van obsinnich remersdaal te voeren,https://kastelenbelgie.be/nl/kasteel-van-obsinnich-remersdaal-te-voeren/,Luik,"Obsinnich 6, 3791 Voeren, België",OK,"Kasteel van obsinnich remersdaal te voeren, Luik, België",,50.7418402,5.8906059,OK,
146,Kasteel rouge bas,https://kastelenbelgie.be/nl/kasteel-rouge-bas-oha-wanze/,Namen,"Namen, België",OK,"Kasteel rouge bas, Namen, België",,50.46493340000001,4.864973099999999,OK,
145,Kasteel laide,https://kastelenbelgie.be/nl/kasteel-laide-fagne-steinbach/,Luik,"Luik, België",OK,"Kasteel laide, Luik, België",,50.6402286,5.5689372,OK,
144,Kasteel la motte,https://kastelenbelgie.be/nl/kasteel-la-motte-te-sint-ulriks-kapelle/,Namen,"Lumbeekstraat 20, 1700 Dilbeek, België",OK,"Kasteel la motte, Namen, België",,50.8819005,4.215182899999999,OK,
143,Kasteel van waleffe,https://kastelenbelgie.be/nl/kasteel-van-waleffe-les-waleffes/,Luik,"Rue de Borlez 45, 4317 Faimes, België",OK,"Kasteel van waleffe, Luik, België",,50.63682439999999,5.229085,OK,
142,Commanderij van sint pieters voeren,https://kastelenbelgie.be/nl/commanderij-van-sint-pieters-voeren-te-sint-pieters-voeren-te-voeren/,Luik,"Commanderie 1, 3792 Voeren, België",OK,"Commanderij van sint pieters voeren, Luik, België",,50.7366447,5.8221694,OK,
141,Kasteel kijckuit,https://kastelenbelgie.be/nl/kasteel-kijckuit-wijnegem/,Luik,"Luik, België",OK,"Kasteel kijckuit, Luik, België",,50.6402286,5.5689372,OK,
140,Kasteel van moerkerke,https://kastelenbelgie.be/nl/kasteel-van-moerkerke-moerkerke/,Vlaams-Brabant,"Kasteelstraat 7, 8340 Damme, België",OK,"Kasteel van moerkerke, Vlaams-Brabant, België",,51.2447471,3.3407486,OK,
139,Kasteel walburg,https://kastelenbelgie.be/nl/kasteel-walburg-sint-niklaas/,Antwerpen,"Walburgstraat 35, 9100 Sint-Niklaas, België",OK,"Kasteel walburg, Antwerpen, België",,51.16287639999999,4.1459681,OK,
138,Kasteel van rullingen,https://kastelenbelgie.be/nl/kasteel-van-rullingen-te-kuttekoven-gemeente-borgloon/,Antwerpen,"Borgloon Rullingen Kasteel, 3840 Tongeren-Borgloon, België",OK,"Kasteel van rullingen, Antwerpen, België",,50.8149718,5.315347800000001,OK,
137,Kasteel de merode,https://kastelenbelgie.be/nl/kasteel-de-merode-westerlo/,Namen,"Polderstraat 51, 2260 Westerlo, België",OK,"Kasteel de merode, Namen, België",,51.0839186,4.9173011,OK,
136,Waterkasteel van moorsel,https://kastelenbelgie.be/nl/waterkasteel-van-moorsel-moorsel/,Vlaams-Brabant,"Waterkasteel, 9310 Aalst, België",OK,"Waterkasteel van moorsel, Vlaams-Brabant, België",,50.9468747,4.1017319,OK,
135,Kasteel terlinden,https://kastelenbelgie.be/nl/kasteel-terlinden-aalst/,Limburg,"Limburg, België",OK,"Kasteel terlinden, Limburg, België",,50.9738973,5.3419677,OK,
134,Kasteel reinhardstein,https://kastelenbelgie.be/nl/kasteel-reinhardstein-burg-metternich-te-weismes/,Luxemburg,"Burcht Reinhardstein, Chem. du Cheneux 50/50, 4950, 4950 Waimes, België",OK,"Kasteel reinhardstein, Luxemburg, België",,50.4527748,6.102467600000001,OK,
133,Kasteel groenendaal,https://kastelenbelgie.be/nl/kasteel-groenendaal-merksem/,Antwerpen,"Kasteel Groenendaal, 2170 Antwerpen, België",OK,"Kasteel groenendaal, Antwerpen, België",,51.24335869999999,4.4335317,OK,
132,Kastelen in Limburg,https://kastelenbelgie.be/nl/kastelen-limburg/,Antwerpen,,SKIPPED_INDEX,,,,,NO_ADDRESS,
