Page ID,Title,URL,Provincie,PLACE_ID,NAME_FOUND,FORMATTED_ADDRESS,TYPES,BUSINESS_STATUS,OPEN_NOW,OPENING_HOURS_TEXT,MON,TUE,WED,THU,FRI,SAT,SUN,CAN_VISIT,API_STATUS,ERROR_MESSAGE,QUERY_USED,SOURCE
128,De hof van veltwijck,https://kastelenbelgie.be/nl/de-hof-van-veltwijck-ekeren/,Antwerpen,ChIJEz2fIc0JxEcRs1hnhwKUDGw,Waterkasteel Hof van Veltwijck,"Veltwijcklaan 27, 2180 Antwerpen","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"De hof van veltwijck, Antwerpen, België",GOOGLE_PLACES
127,De berlaarhof,https://kastelenbelgie.be/nl/de-berlaarhof-berlaar/,Antwerpen,ChIJyW8j1Ez5w0cRBwimwwAaJcI,Kasteel Boterlaerhof,"Vaartweg 438, 2100 Antwerpen","establishment,lodging,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"De berlaarhof, Antwerpen, België",GOOGLE_PLACES
126,Kasteel van schoten,https://kastelenbelgie.be/nl/kasteel-van-schoten-schoten/,Vlaams-Brabant,ChIJqygXyBb4w0cRB-hu8r4BcAY,Kasteel van Schoten (kasteel Wetschot),"Kasteeldreef 61, 2900 Schoten","establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van schoten, Vlaams-Brabant, België",GOOGLE_PLACES
125,Kasteel waalborre,https://kastelenbelgie.be/nl/kasteel-waalborre-te-asse/,Vlaams-Brabant,ChIJ9dOImpa_w0cRE2f3QwcHzI8,Brasserie Waalborre by De Metinas,"Parklaan 20, 1730 Asse","establishment,food,point_of_interest,restaurant",OPERATIONAL,TRUE,"maandag: Gesloten | dinsdag: Gesloten | woensdag: 12:00–14:30, 18:00–22:00 | donderdag: 12:00–14:30, 18:00–22:00 | vrijdag: 12:00–14:30, 18:00–22:00 | zaterdag: 18:00–22:30 | zondag: 12:00–21:00",Gesloten,Gesloten,"12:00–14:30, 18:00–22:00","12:00–14:30, 18:00–22:00","12:00–14:30, 18:00–22:00",18:00–22:30,12:00–21:00,yes,OK,,"Kasteel waalborre, Vlaams-Brabant, België",GOOGLE_PLACES
124,Kasteel fallon de keyser,https://kastelenbelgie.be/nl/kasteel-fallon-de-keyser-destelbergen/,Oost-Vlaanderen,ChIJFTp0WUB2w0cRk13dtCqw8Xk,Kasteel Fallon-de Keyser,9070 Destelbergen,"establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel fallon de keyser, Oost-Vlaanderen, België",GOOGLE_PLACES
123,Kasteel puyenbrug,https://kastelenbelgie.be/nl/kasteel-puyenbrug-domein-puyenbroeck-wachtebeke/,Oost-Vlaanderen,ChIJ06yjdIaCw0cRPehl1zm9plE,Provinciaal Domein Puyenbroeck,"Puyenbrug 1A, 9185 Lochristi","establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,TRUE,maandag: 09:00–21:30 | dinsdag: 09:00–21:30 | woensdag: 09:00–21:30 | donderdag: 09:00–21:30 | vrijdag: 09:00–21:30 | zaterdag: 09:00–21:30 | zondag: 09:00–21:30,09:00–21:30,09:00–21:30,09:00–21:30,09:00–21:30,09:00–21:30,09:00–21:30,09:00–21:30,yes,OK,,"Kasteel puyenbrug, Oost-Vlaanderen, België",GOOGLE_PLACES
122,Kasteel van strijtem,https://kastelenbelgie.be/nl/kasteel-van-strijtem-strijtem/,Oost-Vlaanderen,ChIJK6-O0125w0cR4ZmsZ8tP-vA,Kasteel Van Strijtem,"Schilder Evenepoelstraat 7, 1760 Roosdaal","establishment,point_of_interest",CLOSED_PERMANENTLY,,,,,,,,,,yes,OK,,"Kasteel van strijtem, Oost-Vlaanderen, België",GOOGLE_PLACES
121,Kasteel borluut,https://kastelenbelgie.be/nl/kasteel-borluut-sint-denijs-westrem/,Henegouwen,ChIJaalR7WNzw0cRDeWtWa49A74,Kasteel Borluut,"Kleine Gentstraat 46, 9051 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel borluut, Henegouwen, België",GOOGLE_PLACES
120,Kasteel de campagne,https://kastelenbelgie.be/nl/kasteel-de-campagne-drongen-gent/,Namen,ChIJi99IyCRuw0cR4ac7iPeOL3Q,De Campagne Castle,"Gijzelstraat 12, 9031 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel de campagne, Namen, België",GOOGLE_PLACES
119,Kasteel van seraing,https://kastelenbelgie.be/nl/kasteel-van-seraing-le-chateau-seraing-le-chateau/,Vlaams-Brabant,ChIJFTcw4HABwUcRQlC8Ug23qKM,Kasteel van Seraing-le-Château,"Rue du Château, 4537 Verlaine","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van seraing, Vlaams-Brabant, België",GOOGLE_PLACES
118,Kasteel du lac genval,https://kastelenbelgie.be/nl/kasteel-du-lac-genval/,Brussel,ChIJT36Ubj3Xw0cRV0Elo17ldTI,Martin's Château du Lac,"Av. du Lac 87, 1332 Rixensart","bar,establishment,food,lodging,point_of_interest,restaurant,spa",OPERATIONAL,TRUE,maandag: 24 uur geopend | dinsdag: 24 uur geopend | woensdag: 24 uur geopend | donderdag: 24 uur geopend | vrijdag: 24 uur geopend | zaterdag: 24 uur geopend | zondag: 24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,24 uur geopend,yes,OK,,"Kasteel du lac genval, Brussel, België",GOOGLE_PLACES
117,Kasteel van regelsbrugge,https://kastelenbelgie.be/nl/kasteel-van-regelsbrugge-aalst/,Antwerpen,ChIJbb26OU29w0cRWKGZGBtymNQ,Kasteel van Regelsbrugge,"Kwalestraat 119, 9320 Aalst","doctor,establishment,health,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van regelsbrugge, Antwerpen, België",GOOGLE_PLACES
116,Braemkasteel,https://kastelenbelgie.be/nl/braemkasteel-gentbrugge/,Oost-Vlaanderen,ChIJv3XAKaB2w0cRzBYKwyR17DE,Braemkasteel,"Braemkasteelstraat 26, 9050 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Braemkasteel, Oost-Vlaanderen, België",GOOGLE_PLACES
115,Kasteel viteux,https://kastelenbelgie.be/nl/kasteel-viteux-de-pinte/,Oost-Vlaanderen,ChIJL8mJtI5yw0cRZpAKurZoPqI,Madame Viteux,"Kerkplein 8, 9840 Nazareth-De Pinte","bar,establishment,food,point_of_interest,restaurant",OPERATIONAL,TRUE,maandag: Gesloten | dinsdag: Gesloten | woensdag: 16:00–00:00 | donderdag: 16:00–00:00 | vrijdag: 16:00–01:00 | zaterdag: 16:00–00:00 | zondag: 15:00–20:00,Gesloten,Gesloten,16:00–00:00,16:00–00:00,16:00–01:00,16:00–00:00,15:00–20:00,yes,OK,,"Kasteel viteux, Oost-Vlaanderen, België",GOOGLE_PLACES
114,Kasteel borrekens,https://kastelenbelgie.be/nl/kasteel-borrekens-vorselaar/,Oost-Vlaanderen,ChIJG2vJHHxTwUcRznVSMsBMW5M,Kasteel van Vorselaar,"Vispluk 3, 2290 Vorselaar","establishment,point_of_interest,tourist_attraction",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel borrekens, Oost-Vlaanderen, België",GOOGLE_PLACES
113,Kasteel van jeanne,https://kastelenbelgie.be/nl/kasteel-van-jeanne-de-merode-nieuw-kasteel-westerlo/,Oost-Vlaanderen,ChIJ-8vqrV2Yw0cRDcgWpqat6KQ,Ruïne Kasteel van Lede,"Kasteelstraat, 9340 Lede","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van jeanne, Oost-Vlaanderen, België",GOOGLE_PLACES
112,Kasteel van brasschaat,https://kastelenbelgie.be/nl/kasteel-van-brasschaat-brasschaat/,Antwerpen,ChIJo7atvMQHxEcRc0rLxg_uzII,Kasteel van Brasschaat,"Hemelhoevedreef 1, 2930 Brasschaat","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van brasschaat, Antwerpen, België",GOOGLE_PLACES
111,Gaverkasteel,https://kastelenbelgie.be/nl/gaverkasteel-deerlijk/,Vlaams-Brabant,ChIJL4RLsHI9w0cRjOW0StUfuLg,‘t Gaverkasteel Deerlijk,"Vercruysse de Solartstraat 24, 8540 Deerlijk","bar,establishment,food,point_of_interest,restaurant",OPERATIONAL,TRUE,maandag: Gesloten | dinsdag: Gesloten | woensdag: 10:00–01:00 | donderdag: 10:00–01:00 | vrijdag: 10:00–01:00 | zaterdag: 10:00–01:00 | zondag: 10:00–01:00,Gesloten,Gesloten,10:00–01:00,10:00–01:00,10:00–01:00,10:00–01:00,10:00–01:00,yes,OK,,"Gaverkasteel, Vlaams-Brabant, België",GOOGLE_PLACES
110,Kasteel gavergracht,https://kastelenbelgie.be/nl/kasteel-gavergracht-vinderhoute/,Antwerpen,ChIJO0CRZ-z3w0cR34CNg_BuRmA,Kasteel Bouckenborgh,"Bredabaan 555, 2170 Antwerpen","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel gavergracht, Antwerpen, België",GOOGLE_PLACES
109,Kasteel lozer,https://kastelenbelgie.be/nl/kasteel-lozer-lozer-kruishoutem/,Antwerpen,ChIJ5x1qK-UTw0cRJbZY0dmz9xA,B&B Lozerkasteel,"Kasteelstraat, 36 toegang via de, Appelhoekstraat, 9770 Kruisem","establishment,lodging,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel lozer, Antwerpen, België",GOOGLE_PLACES
108,De hof ter beke,https://kastelenbelgie.be/nl/de-hof-ter-beke-wilrijk/,Vlaams-Brabant,ChIJXe0ghZGkw0cR4q-5ac6cQWk,Centrum Hof Ter Beke,"Beekstraat 6 A, 9400 Ninove","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"De hof ter beke, Vlaams-Brabant, België",GOOGLE_PLACES
107,Kasteel solvay,https://kastelenbelgie.be/nl/kasteel-solvay-kasteel-van-ter-hulpen-terhulpen/,Antwerpen,ChIJdxn6WunQw0cRUbMmVMit51g,Regionaal domein Solvay,"Chau. de Bruxelles 111, 1310 La Hulpe","establishment,park,point_of_interest,tourist_attraction",OPERATIONAL,TRUE,maandag: 08:00–21:00 | dinsdag: 08:00–21:00 | woensdag: 08:00–21:00 | donderdag: 08:00–21:00 | vrijdag: 08:00–21:00 | zaterdag: 08:00–21:00 | zondag: 08:00–21:00,08:00–21:00,08:00–21:00,08:00–21:00,08:00–21:00,08:00–21:00,08:00–21:00,08:00–21:00,yes,OK,,"Kasteel solvay, Antwerpen, België",GOOGLE_PLACES
106,Kasteel claeys bouuaert,https://kastelenbelgie.be/nl/kasteel-claeys-bouuaert-mariakerke/,Antwerpen,ChIJN_qq9LNxw0cRQSwIs8p6NT0,Kasteel Claeys-Bouüaert,"Kasteeldreef 2/6, 9030 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel claeys bouuaert, Antwerpen, België",GOOGLE_PLACES
105,Kasteel van villers schoten,https://kastelenbelgie.be/nl/kasteel-van-villers-schoten/,Luxemburg,ChIJ-UN4ZH34w0cRdrzq9nu8yZM,Kasteel van Villers (Schotenhof),"Villerslei 135, 2900 Schoten","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van villers schoten, Luxemburg, België",GOOGLE_PLACES
104,Kasteel van blekkom,https://kastelenbelgie.be/nl/kasteel-van-blekkom-loksbergen/,Luxemburg,ChIJbT-Tnco_wUcRUghXC5Knr7A,Kasteel van Blekkom,"Lindestraat 124, 3545 Halen","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van blekkom, Luxemburg, België",GOOGLE_PLACES
103,Kasteel de pelichy,https://kastelenbelgie.be/nl/kasteel-de-pelichy-gent/,Luxemburg,ChIJXzsNJad2w0cR1p0fFss7Ekk,Kasteel de Pélichy,"Oude Brusselseweg 125, 9050 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel de pelichy, Luxemburg, België",GOOGLE_PLACES
102,Hof van ringen,https://kastelenbelgie.be/nl/hof-van-ringen-lier/,Henegouwen,ChIJWfJSfPn9w0cRPdkzNdiHZuo,Hof van Ringen,"Unnamed Road, 2500 Lier","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Hof van ringen, Henegouwen, België",GOOGLE_PLACES
101,Kasteel slotendries,https://kastelenbelgie.be/nl/kasteel-slotendries-oostakker/,Namen,ChIJtSF_USF3w0cRi2B38ECFWHQ,Kasteel Slotendries,"Onze Lieve Vrouwdreef 8, 9041 Gent","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel slotendries, Namen, België",GOOGLE_PLACES
100,Vrieselhof,https://kastelenbelgie.be/nl/vrieselhof-oelegem/,Antwerpen,ChIJWd-RFRv_w0cRQPzMc2N4kfI,Het Vrieselhof,"Schildesteenweg 99, 2520 Ranst","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 10:00–18:00 | dinsdag: 10:00–18:00 | woensdag: 10:00–18:00 | donderdag: 10:00–18:00 | vrijdag: 10:00–18:00 | zaterdag: 10:00–18:00 | zondag: 10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,10:00–18:00,yes,OK,,"Vrieselhof, Antwerpen, België",GOOGLE_PLACES
99,Kasteel marnix de sainte aldegonde,https://kastelenbelgie.be/nl/kasteel-marnix-de-sainte-aldegonde-bornem/,Henegouwen,ChIJTQtSaJ6Sw0cRSTvTw0mB-Ew,Kasteel Marnix de Sainte-Aldegonde,"Kasteelstraat 35, 2880 Bornem","establishment,point_of_interest,tourist_attraction",OPERATIONAL,FALSE,maandag: 13:00–17:00 | dinsdag: Gesloten | woensdag: Gesloten | donderdag: Gesloten | vrijdag: 13:00–17:00 | zaterdag: 13:00–17:00 | zondag: 13:00–17:00,13:00–17:00,Gesloten,Gesloten,Gesloten,13:00–17:00,13:00–17:00,13:00–17:00,yes,OK,,"Kasteel marnix de sainte aldegonde, Henegouwen, België",GOOGLE_PLACES
98,Kasteel lhirondelle,https://kastelenbelgie.be/nl/kasteel-lhirondelle-oteppe/,Namen,ChIJiQ6KNTEIwUcRgDjYVhYl7cw,Camping Capfun - Hirondelle,"Rue de la Burdinale 76A, 4210 Burdinne","campground,establishment,food,lodging,park,point_of_interest,real_estate_agency,restaurant,rv_park,travel_agency",OPERATIONAL,TRUE,"maandag: 09:00–19:00 | dinsdag: 09:00–19:00 | woensdag: 09:00–19:00 | donderdag: 09:00–19:00 | vrijdag: 09:00–19:00 | zaterdag: 09:00–13:00, 14:00–18:00 | zondag: 09:00–13:00, 14:00–18:00",09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,09:00–19:00,"09:00–13:00, 14:00–18:00","09:00–13:00, 14:00–18:00",yes,OK,,"Kasteel lhirondelle, Namen, België",GOOGLE_PLACES
97,Kasteel van Mirwart,https://kastelenbelgie.be/nl/kasteel-van-mirwart-mirwart-saint-hubert/,Luxemburg,ChIJYW7C56_SwUcR7feSoLbqeVM,Kasteel van Mirwart,"Rue du Château 29, 6870 Saint-Hubert","establishment,food,lodging,point_of_interest,restaurant",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van Mirwart, Luxemburg, België",GOOGLE_PLACES
96,Waterburcht millen,https://kastelenbelgie.be/nl/waterburcht-millen-millen-te-riemst/,Luxemburg,ChIJMVlhgDLkwEcRLiaHdtgRY38,Brasserie De Waterburcht,"Kattestraat 22, 3770 Riemst","establishment,food,point_of_interest,restaurant",OPERATIONAL,TRUE,maandag: 11:30–23:00 | dinsdag: Gesloten | woensdag: Gesloten | donderdag: 11:30–23:00 | vrijdag: 11:30–23:00 | zaterdag: 11:30–23:00 | zondag: 11:30–23:00,11:30–23:00,Gesloten,Gesloten,11:30–23:00,11:30–23:00,11:30–23:00,11:30–23:00,yes,OK,,"Waterburcht millen, Luxemburg, België",GOOGLE_PLACES
95,Kasteel van weillen,https://kastelenbelgie.be/nl/kasteel-van-weillen-weilen/,Namen,ChIJq6qq2qSUwUcRi18uiVNyJWo,château de Weillen,"Rue du Château 13, 5523 Onhaye","establishment,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"Kasteel van weillen, Namen, België",GOOGLE_PLACES
94,De hof van riemen,https://kastelenbelgie.be/nl/de-hof-van-riemen-heist-op-den-berg/,Antwerpen,ChIJ9yd7AF1ZwUcRTLVwXCtQPEE,Hof van Riemen,"Orshagenstraat 11, 2220 Heist-op-den-Berg","establishment,lodging,point_of_interest",OPERATIONAL,,,,,,,,,,yes,OK,,"De hof van riemen, Antwerpen, België",GOOGLE_PLACES
93,Kastelen in Antwerpen,https://kastelenbelgie.be/nl/kastelen-antwerpen/,-,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
92,Kastelen in Henegouwen,https://kastelenbelgie.be/nl/kastelen-henegouwen/,-,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
91,Kastelen in Namen,https://kastelenbelgie.be/nl/kastelen-namen/,-,,,,,,,,,,,,,,,,SKIPPED_INDEX,,,
90,Kaart,https://kastelenbelgie.be/nl/kaart/,-,ChIJl5fz7WR9wUcR8g_mObTy60c,België,België,"country,political",,,,,,,,,,,no,OK,,"Kaart, -, België",GOOGLE_PLACES
13,Home,https://kastelenbelgie.be/,-,ChIJ1T70f2LEw0cR_KCqiIJ98Uo,Zara Home Elsene,"Louizalaan 10, 1050 Brussel","establishment,furniture_store,home_goods_store,point_of_interest,store",OPERATIONAL,TRUE,maandag: 10:00–19:00 | dinsdag: 10:00–19:00 | woensdag: 10:00–19:00 | donderdag: 10:00–19:00 | vrijdag: 10:00–19:00 | zaterdag: 10:00–19:00 | zondag: Gesloten,10:00–19:00,10:00–19:00,10:00–19:00,10:00–19:00,10:00–19:00,10:00–19:00,Gesloten,yes,OK,,"Home, -, België",GOOGLE_PLACES
